TCGA-04-1331-01A-01D-0432-05
TCGA-24-1567-01A-01D-0536-05
TCGA-24-1603-01A-01D-0501-05
TCGA-24-1844-01A-01D-0581-05
TCGA-24-1852-02A-01D-0807-05
TCGA-24-1927-01A-01D-0652-05
TCGA-24-1928-01A-01D-0652-05
TCGA-24-2019-01A-02D-0667-05
TCGA-24-2023-01A-01D-0652-05
TCGA-24-2026-01A-01D-0652-05
TCGA-24-2281-01A-01D-0708-05
TCGA-25-1315-01A-01D-0460-05
TCGA-25-1318-01A-01D-0460-05
TCGA-25-1319-01A-01D-0460-05
TCGA-25-1321-01A-01D-0460-05
TCGA-25-1322-01A-01D-0460-05
TCGA-25-1324-01A-01D-0460-05
TCGA-25-1325-01A-01D-0460-05
TCGA-25-1328-01A-01D-0460-05
TCGA-25-1625-01A-01D-0536-05
TCGA-25-1632-01A-01D-0536-05
TCGA-25-1635-01A-01D-0536-05
TCGA-25-1870-01A-01D-0652-05
TCGA-25-2391-01A-01D-0708-05
TCGA-25-2396-01A-01D-0708-05
TCGA-25-2399-01A-01D-0708-05
TCGA-25-2408-01A-01D-0708-05
TCGA-25-2409-01A-01D-0708-05
TCGA-29-1691-01A-01D-0563-05
TCGA-29-1698-01A-01D-0563-05
TCGA-29-1702-01A-01D-0563-05
TCGA-29-1704-01B-01D-0807-05
TCGA-29-1707-01A-01D-0563-05
TCGA-29-1764-01A-01D-0563-05
TCGA-29-1766-01A-01D-0563-05
TCGA-29-1769-01A-01D-0581-05
TCGA-29-2427-01A-01D-0708-05
TCGA-30-1853-01A-02D-0652-05
TCGA-31-1955-01A-01D-0652-05
TCGA-31-1956-01A-01D-0652-05
TCGA-36-2544-01A-01D-1047-05
TCGA-36-2547-01A-01D-1047-05
TCGA-36-2548-01A-01D-1047-05
TCGA-36-2552-01A-01D-1047-05
TCGA-59-2352-01A-01D-0708-05
TCGA-61-1899-01A-01D-0581-05
TCGA-61-1915-01A-01D-0581-05
TCGA-61-1918-01A-01D-0652-05
TCGA-61-1919-01A-01D-0652-05
TCGA-61-2002-01A-01D-0667-05
