TCGA-04-1337-01A-01D-0432-05
TCGA-04-1338-01A-01D-0432-05
TCGA-04-1346-01A-01D-0432-05
TCGA-04-1351-01A-01D-0460-05
TCGA-04-1353-01A-01D-1047-05
TCGA-04-1361-01A-01D-0460-05
TCGA-04-1367-01A-01D-0460-05
TCGA-04-1369-01A-02D-1047-05
TCGA-04-1514-01A-01D-0501-05
TCGA-04-1516-01A-01D-1047-05
TCGA-04-1525-01A-01D-0536-05
TCGA-04-1530-01A-02D-0501-05
TCGA-09-0365-01A-02D-0359-05
TCGA-09-0366-01A-01D-0359-05
TCGA-09-1661-01B-01D-0536-05
TCGA-09-1668-01B-01D-0536-05
TCGA-09-1669-01A-01D-0536-05
TCGA-09-2045-01A-01D-0708-05
TCGA-09-2054-01A-01D-0667-05
TCGA-09-2055-01B-01D-0708-05
TCGA-10-0925-01B-01D-0652-05
TCGA-10-0935-01A-03D-0402-05
TCGA-13-0751-01A-01D-0359-05
TCGA-13-0758-01A-01D-0359-05
TCGA-13-0762-01A-01D-0359-05
TCGA-13-0765-01A-01D-0359-05
TCGA-13-0791-01A-01D-0359-05
TCGA-13-0797-01A-01D-0359-05
TCGA-13-0803-01A-01D-0359-05
TCGA-13-0805-01A-01D-0359-05
TCGA-13-0807-01B-02D-0402-05
TCGA-13-0887-01A-01D-0402-05
TCGA-13-0889-01A-01D-0402-05
TCGA-13-0894-01B-01D-0460-05
TCGA-13-0901-01B-01D-0460-05
TCGA-13-0903-01A-01D-0402-05
TCGA-13-0906-01A-01D-0402-05
TCGA-13-0908-01B-01D-0460-05
TCGA-13-0910-01A-01D-0402-05
TCGA-13-0912-01A-01D-0402-05
TCGA-13-0913-01A-01D-0402-05
TCGA-13-0919-01A-01D-0402-05
TCGA-13-0920-01A-01D-0402-05
TCGA-13-0924-01A-01D-0402-05
TCGA-13-1403-01A-01D-0460-05
TCGA-13-1404-01A-01D-0460-05
TCGA-13-1407-01A-01D-0460-05
TCGA-13-1411-01A-01D-0460-05
TCGA-13-1482-01A-01D-0475-05
TCGA-13-1484-01A-01D-0475-05
TCGA-13-1488-01A-01D-0475-05
TCGA-13-1496-01A-01D-0475-05
TCGA-13-1505-01A-01D-0475-05
TCGA-13-1506-01A-01D-0475-05
TCGA-13-2060-01A-01D-0708-05
TCGA-20-0987-01A-02D-0432-05
TCGA-20-0996-01A-03D-0432-05
TCGA-20-1683-01A-01D-0563-05
TCGA-20-1684-01A-01D-0563-05
TCGA-20-1686-01A-01D-0563-05
TCGA-23-1021-01B-01D-0432-05
TCGA-23-1023-01A-03D-0432-05
TCGA-23-1023-01R-01D-0807-05
TCGA-23-1026-01B-01D-0432-05
TCGA-23-1027-01A-02D-0432-05
TCGA-23-1030-01A-02D-0432-05
TCGA-23-1031-01A-01D-0432-05
TCGA-23-1109-01A-01D-0432-05
TCGA-23-1110-01A-01D-0432-05
TCGA-23-1111-01A-01D-0581-05
TCGA-23-1117-01A-02D-0432-05
TCGA-23-1121-01A-01D-0432-05
TCGA-23-2079-01A-01D-0667-05
TCGA-23-2641-01A-01D-1047-05
TCGA-23-2647-01A-01D-1047-05
TCGA-24-0982-01A-01D-0432-05
TCGA-24-1105-01A-01D-0432-05
TCGA-24-1413-01A-01D-0460-05
TCGA-24-1416-01A-01D-0475-05
TCGA-24-1418-01A-01D-0475-05
TCGA-24-1423-01A-01D-0475-05
TCGA-24-1425-01A-02D-0501-05
TCGA-24-1428-01A-01D-0475-05
TCGA-24-1463-01A-01D-0475-05
TCGA-24-1551-01A-01D-0501-05
TCGA-24-1556-01A-01D-0536-05
TCGA-24-1558-01A-01D-0536-05
TCGA-24-1562-01A-01D-0501-05
TCGA-24-1604-01A-01D-0501-05
TCGA-24-1616-01A-01D-0501-05
TCGA-24-1843-01A-01D-0581-05
TCGA-24-1924-01A-01D-0652-05
TCGA-24-2020-01A-01D-0652-05
TCGA-24-2030-01A-01D-0667-05
TCGA-24-2035-01A-01D-0667-05
TCGA-24-2254-01A-01D-0667-05
TCGA-24-2267-01A-01D-0708-05
TCGA-24-2289-01A-01D-0708-05
TCGA-24-2295-01A-01D-0708-05
TCGA-25-1312-01A-01D-0460-05
TCGA-25-1323-01A-01D-0460-05
TCGA-25-1626-01A-01D-0536-05
TCGA-25-1633-01A-01D-0536-05
TCGA-25-1871-01A-01D-0652-05
TCGA-25-2393-01A-01D-0708-05
TCGA-29-1696-01A-01D-0563-05
TCGA-29-1697-01A-01D-0563-05
TCGA-29-1763-01A-02D-0563-05
TCGA-29-1770-01A-01D-0563-05
TCGA-29-1778-01A-01D-0581-05
TCGA-29-1781-01A-01D-0563-05
TCGA-29-2428-01A-01D-0708-05
TCGA-29-2429-01A-01D-1047-05
TCGA-29-2432-01A-01D-1047-05
TCGA-29-2434-01A-01D-1047-05
TCGA-30-1714-01A-02D-0563-05
TCGA-30-1856-01A-01D-0581-05
TCGA-30-1857-01A-02D-0581-05
TCGA-30-1869-01A-01D-0652-05
TCGA-31-1944-01A-01D-0652-05
TCGA-31-1950-01A-01D-0652-05
TCGA-31-1951-01A-01D-0652-05
TCGA-31-1959-01A-01D-0652-05
TCGA-36-1570-01A-01D-0536-05
TCGA-36-1577-01A-01D-0536-05
TCGA-36-1581-01A-01D-0536-05
TCGA-36-2529-01A-01D-1047-05
TCGA-36-2534-01A-01D-1047-05
TCGA-36-2537-01A-01D-1047-05
TCGA-36-2539-01A-01D-1047-05
TCGA-36-2543-01A-01D-1047-05
TCGA-36-2549-01A-01D-1047-05
TCGA-42-2589-01A-01D-1047-05
TCGA-42-2593-01A-01D-1047-05
TCGA-57-1582-01A-01D-0536-05
TCGA-57-1584-01A-01D-0536-05
TCGA-57-1994-01A-01D-0652-05
TCGA-59-2348-01A-01D-0708-05
TCGA-59-2349-01A-01D-0708-05
TCGA-59-2351-01A-01D-0708-05
TCGA-59-2372-01A-01D-1047-05
TCGA-61-1721-01A-01D-0652-05
TCGA-61-1722-01A-01D-0581-05
TCGA-61-1730-01A-01D-0581-05
TCGA-61-1733-01A-01D-0581-05
TCGA-61-1734-01B-01D-0667-05
TCGA-61-1736-01B-01D-0667-05
TCGA-61-1740-01A-01D-0581-05
TCGA-61-1903-01A-01D-0581-05
TCGA-61-1916-01A-01D-0807-05
TCGA-61-1995-01A-01D-0667-05
TCGA-61-1998-01A-01D-0667-05
TCGA-61-2008-01A-02D-0667-05
TCGA-61-2088-01A-01D-0667-05
TCGA-61-2104-01A-01D-0667-05
